% Column 0: Length, cm
% Column 1: B.n, Tesla
0.00000000e+000	-1.43112507e+000	
2.09262205e-002	-1.44551319e+000	
4.18524410e-002	-1.45990126e+000	
6.27786614e-002	-1.46128902e+000	
8.37048819e-002	-1.46151577e+000	
1.04631102e-001	-1.46064675e+000	
1.25557323e-001	-1.45956313e+000	
1.46483543e-001	-1.45862767e+000	
1.67409764e-001	-1.45774037e+000	
1.88335984e-001	-1.45503384e+000	
2.09262205e-001	-1.45072060e+000	
2.30188425e-001	-1.44655120e+000	
2.51114646e-001	-1.44248174e+000	
2.72040866e-001	-1.43828287e+000	
2.92967087e-001	-1.43504754e+000	
3.13893307e-001	-1.43219073e+000	
3.34819528e-001	-1.42844989e+000	
3.55745748e-001	-1.42542028e+000	
3.76671969e-001	-1.42296475e+000	
3.97598189e-001	-1.42072514e+000	
4.18524410e-001	-1.41868999e+000	
4.39450630e-001	-1.41717733e+000	
4.60376851e-001	-1.41487284e+000	
4.81303071e-001	-1.41324575e+000	
5.02229292e-001	-1.41150954e+000	
5.23155512e-001	-1.41072800e+000	
5.44081733e-001	-1.41044230e+000	
5.65007953e-001	-1.40927076e+000	
5.85934173e-001	-1.40955657e+000	
6.06860394e-001	-1.40994566e+000	
6.27786614e-001	-1.40970260e+000	
6.48712835e-001	-1.41073589e+000	
6.69639055e-001	-1.41465306e+000	
6.90565276e-001	-1.41933229e+000	
7.11491496e-001	-1.39640114e+000	
7.32417717e-001	-1.36224570e+000	
7.53343937e-001	-1.12650664e+000	
7.74270158e-001	-7.32230256e-001	
7.95196378e-001	-4.93364332e-001	
8.16122599e-001	-4.14574761e-001	
8.37048819e-001	-3.35785191e-001	
8.57975040e-001	-2.56995620e-001	
8.78901260e-001	-2.41871114e-001	
8.99827481e-001	-3.41684120e-001	
9.20753701e-001	-4.41497127e-001	
9.41679922e-001	-5.41310133e-001	
9.62606142e-001	-7.07366477e-001	
9.83532363e-001	-1.12057491e+000	
1.00445858e+000	-1.37994033e+000	
1.02538480e+000	-1.38710224e+000	
1.04631102e+000	-1.39475911e+000	
