0.00000000e+000	6.37868564e-003	
2.09262205e-002	-9.47015480e-003	
4.18524410e-002	-2.53189094e-002	
6.27786614e-002	-2.99323981e-002	
8.37048819e-002	-3.35427339e-002	
1.04631102e-001	-3.39267388e-002	
1.25557323e-001	-3.36785226e-002	
1.46483543e-001	-3.35512021e-002	
1.67409764e-001	-3.34632692e-002	
1.88335984e-001	-1.37305274e-002	
2.09262205e-001	-1.36608603e-002	
2.30188425e-001	-1.36238806e-002	
2.51114646e-001	-1.36095923e-002	
2.72040866e-001	-1.36337603e-002	
2.92967087e-001	-1.36282302e-002	
3.13893307e-001	-1.36094745e-002	
3.34819528e-001	-1.36353226e-002	
3.55745748e-001	5.98266443e-003	
3.76671969e-001	5.90372116e-003	
3.97598189e-001	5.83019508e-003	
4.18524410e-001	5.86704025e-003	
4.39450630e-001	5.83452019e-003	
4.60376851e-001	5.83016054e-003	
4.81303071e-001	5.85702384e-003	
5.02229292e-001	5.76446773e-003	
5.23155512e-001	2.52601371e-002	
5.44081733e-001	2.53375526e-002	
5.65007953e-001	2.53037752e-002	
5.85934173e-001	2.52893717e-002	
6.06860394e-001	2.52765134e-002	
6.27786614e-001	2.52445654e-002	
6.48712835e-001	2.51643559e-002	
6.69639055e-001	2.65825723e-002	
6.90565276e-001	2.84492615e-002	
7.11491496e-001	3.20310730e-002	
7.32417717e-001	7.84252914e-003	
7.53343937e-001	-2.45126521e-002	
7.74270158e-001	1.44288224e-002	
7.95196378e-001	5.55135648e-002	
8.16122599e-001	4.55052061e-002	
8.37048819e-001	3.54968473e-002	
8.57975040e-001	2.54884886e-002	
8.78901260e-001	1.58221316e-002	
8.99827481e-001	-1.06480615e-003	
9.20753701e-001	-1.79517439e-002	
9.41679922e-001	-3.48386816e-002	
9.62606142e-001	-2.47534271e-002	
9.83532363e-001	6.85785233e-002	
1.00445858e+000	1.96420750e-002	
1.02538480e+000	-1.44276605e-002	
1.04631102e+000	-2.87629940e-002	
1.06723724e+000	-2.66214575e-002	
1.08816347e+000	-2.44799210e-002	
1.10908969e+000	-2.39418581e-002	
1.13001591e+000	-2.38784873e-002	
1.15094213e+000	-2.38917207e-002	
1.17186835e+000	-2.39106542e-002	
1.19279457e+000	-2.38376052e-002	
1.21372079e+000	-2.38868225e-002	
1.23464701e+000	-5.54674084e-003	
1.25557323e+000	-5.50612308e-003	
1.27649945e+000	-5.51276378e-003	
1.29742567e+000	-5.52884961e-003	
1.31835189e+000	-5.50655159e-003	
1.33927811e+000	-5.53663827e-003	
1.36020433e+000	-5.56215843e-003	
1.38113055e+000	-5.53305172e-003	
1.40205677e+000	1.27938503e-002	
1.42298299e+000	1.27883237e-002	
1.44390921e+000	1.27663697e-002	
1.46483543e+000	1.26686463e-002	
1.48576165e+000	1.26431786e-002	
1.50668787e+000	1.25030343e-002	
1.52761410e+000	1.23812209e-002	
1.54854032e+000	1.23799735e-002	
1.56946654e+000	3.07217288e-002	
1.59039276e+000	3.09119851e-002	
1.61131898e+000	3.11022415e-002	
1.63224520e+000	3.13220174e-002	
1.65317142e+000	3.15427664e-002	
1.67409764e+000	2.91554353e-002	
1.69502386e+000	2.64327535e-002	
1.71595008e+000	1.27356056e-002	
1.73687630e+000	-3.63392253e-003	
1.75780252e+000	-1.87130056e-003	
1.77872874e+000	-1.82988431e-002	
1.79965496e+000	-2.67720131e-002	
1.82058118e+000	-3.07759417e-002	
1.84150740e+000	-3.24528599e-002	
1.86243362e+000	-3.22892788e-002	
1.88335984e+000	-3.21275996e-002	
1.90428606e+000	-3.19679251e-002	
1.92521228e+000	-1.32995335e-002	
1.94613850e+000	-1.30531338e-002	
1.96706473e+000	-1.29369714e-002	
1.98799095e+000	-1.31073549e-002	
2.00891717e+000	-1.32788281e-002	
2.02984339e+000	-1.33708792e-002	
2.05076961e+000	-1.31477069e-002	
2.07169583e+000	-1.31559677e-002	
2.09262205e+000	5.20133152e-003	
2.11354827e+000	5.28792482e-003	
2.13447449e+000	5.11619547e-003	
2.15540071e+000	5.13689794e-003	
2.17632693e+000	5.18630851e-003	
2.19725315e+000	5.13348031e-003	
2.21817937e+000	5.12654205e-003	
2.23910559e+000	5.15482669e-003	
2.26003181e+000	5.07099156e-003	
2.28095803e+000	2.33829392e-002	
2.30188425e+000	2.33672150e-002	
2.32281047e+000	2.33502980e-002	
2.34373669e+000	2.33475576e-002	
2.36466291e+000	2.33570869e-002	
2.38558913e+000	2.32546049e-002	
2.40651536e+000	2.33538618e-002	
2.42744158e+000	2.37691583e-002	
2.44836780e+000	4.14475882e-002	
2.46929402e+000	3.94978139e-002	
2.49022024e+000	4.19703504e-002	
2.51114646e+000	5.40756504e-002	
2.53207268e+000	6.03902924e-002	
2.55299890e+000	4.48204802e-002	
2.57392512e+000	2.92506680e-002	
2.59485134e+000	1.36808559e-002	
2.61577756e+000	9.01775730e-004	
2.63670378e+000	-1.43007705e-002	
2.65763000e+000	-2.95033167e-002	
2.67855622e+000	-4.47058628e-002	
2.69948244e+000	-5.99084090e-002	
2.72040866e+000	4.17550048e-002	
2.74133488e+000	4.59875600e-002	
2.76226110e+000	1.37395926e-002	
2.78318732e+000	-2.26946029e-002	
2.80411354e+000	-1.82585950e-002	
2.82503977e+000	-1.73633947e-002	
2.84596599e+000	-1.67418781e-002	
2.86689221e+000	-1.64844007e-002	
2.88781843e+000	-1.64764764e-002	
2.90874465e+000	-1.65480854e-002	
2.92967087e+000	-1.64499237e-002	
2.95059709e+000	-1.63481784e-002	
2.97152331e+000	-3.95791882e-003	
2.99244953e+000	-3.94958923e-003	
3.01337575e+000	-3.82779567e-003	
3.03430197e+000	-3.91834250e-003	
3.05522819e+000	-3.95151766e-003	
3.07615441e+000	-3.81532339e-003	
3.09708063e+000	-3.93676647e-003	
3.11800685e+000	-3.91299757e-003	
3.13893307e+000	8.60441719e-003	
3.15985929e+000	8.45646200e-003	
3.18078551e+000	8.50911741e-003	
3.20171173e+000	8.59537133e-003	
3.22263795e+000	8.47165240e-003	
3.24356417e+000	8.41169578e-003	
3.26449040e+000	8.35644635e-003	
3.28541662e+000	8.34643509e-003	
3.30634284e+000	8.34416739e-003	
3.32726906e+000	2.06496628e-002	
3.34819528e+000	2.06226717e-002	
3.36912150e+000	2.07025184e-002	
3.39004772e+000	2.08302609e-002	
3.41097394e+000	2.07444914e-002	
3.43190016e+000	2.05212381e-002	
3.45282638e+000	1.46937968e-002	
3.47375260e+000	3.82440194e-003	
3.49467882e+000	4.64433608e-003	
3.51560504e+000	-7.53765603e-003	
3.53653126e+000	-1.65475920e-002	
3.55745748e+000	-1.99788398e-002	
3.57838370e+000	-2.24201887e-002	
3.59930992e+000	-2.23235157e-002	
3.62023614e+000	-2.22420013e-002	
3.64116236e+000	-2.22214099e-002	
3.66208858e+000	-9.61131934e-003	
3.68301480e+000	-9.29955479e-003	
3.70394103e+000	-9.00281723e-003	
3.72486725e+000	-9.12441122e-003	
3.74579347e+000	-9.24600521e-003	
3.76671969e+000	-9.51758646e-003	
3.78764591e+000	-9.39167830e-003	
3.80857213e+000	-9.18026327e-003	
3.82949835e+000	-9.26631492e-003	
3.85042457e+000	3.28544432e-003	
3.87135079e+000	3.32598636e-003	
3.89227701e+000	3.23809253e-003	
3.91320323e+000	3.25802662e-003	
3.93412945e+000	3.31288307e-003	
3.95505567e+000	3.23949085e-003	
3.97598189e+000	3.23683207e-003	
3.99690811e+000	3.27578642e-003	
4.01783433e+000	1.55723818e-002	
4.03876055e+000	1.55300181e-002	
4.05968677e+000	1.55441989e-002	
4.08061299e+000	1.55075787e-002	
4.10153921e+000	1.55329450e-002	
4.12246543e+000	1.56072823e-002	
4.14339166e+000	1.53405174e-002	
4.16431788e+000	1.48625255e-002	
4.18524410e+000	2.72124200e-002	
4.20617032e+000	3.10714734e-002	
4.22709654e+000	3.72669998e-002	
4.24802276e+000	8.61964039e-002	
4.26894898e+000	9.55777242e-002	
4.28987520e+000	5.54187215e-002	
4.31080142e+000	1.37187424e-002	
4.33172764e+000	3.12637171e-003	
4.35265386e+000	-3.52123781e-003	
4.37358008e+000	-1.13975521e-002	
4.39450630e+000	-2.14726015e-002	
4.41543252e+000	-3.15476508e-002	
